143,-11.451,-88.924,-77.924,11,-22.451,0
159,55.569,-56.101,-7.1009,49,6.5689,0
152,119.81,-53.452,-11.452,42,77.808,0
134,145.65,58.173,73.173,15,130.65,0
133,-46.16,-221.78,-57.781,164,-210.16,0
140,47.404,24.16,21.16,-3,50.404,0
147,65.662,22.944,18.944,-4,69.662,0
142,69.304,1.8715,14.871,13,56.304,0
151,-35.803,-72.125,-41.125,31,-66.803,0
161,22.279,-26.827,-7.8268,19,3.2788,0
140,-15.757,-11.097,-16.097,-5,-10.757,0
124,-65.008,-17.351,-15.351,2,-67.008,0
137,92.04,20.915,34.915,14,78.04,0
136,73.166,109.09,83.089,-26,99.166,0
127,-63.33,-29.858,-44.858,-15,-48.33,0
139,117.22,-41.466,15.534,57,60.216,0
149,110.56,47.658,42.658,-5,115.56,0
147,59.427,-31.442,0.55834,32,27.427,0
145,99.96,-5.3407,25.659,31,68.96,0
136,34.348,32.782,24.782,-8,42.348,0
151,66.299,-40.057,13.943,54,12.299,0
150,59.481,-30.782,-0.78174,30,29.481,0
144,55.165,18.976,20.976,2,53.165,0
143,-71.575,-93.411,-78.411,15,-86.575,0
146,-65.032,-60.885,-67.885,-7,-58.032,0
143,-40.016,-96.409,-95.409,1,-41.016,0
126,-2.4053,-132.13,-59.125,73,-75.405,0
146,65.52,21.598,46.598,25,40.52,0
156,43.365,-0.70859,34.291,35,8.3654,0
133,11.655,-85.015,-43.015,42,-30.345,0
172,-20.172,-139.41,-48.415,91,-111.17,0
192,-58.739,-112.63,-56.628,56,-114.74,0
167,42.983,21.846,50.846,29,13.983,0
138,-85.168,-36.018,-39.018,-3,-82.168,0
179,81.351,11.406,57.406,46,35.351,0
129,48.144,59.538,49.538,-10,58.144,0
137,31.649,75.125,55.125,-20,51.649,0
151,-3.4635,-47.11,-23.11,24,-27.464,0
123,69.951,123.45,70.45,-53,122.95,0
197,-5.4652,25.025,4.0248,-21,15.535,0
174,19.609,24.903,10.903,-14,33.609,0
147,37.911,84.291,49.291,-35,72.911,0
131,-10.247,-42.949,-33.949,9,-19.247,0
123,62.339,15.57,13.57,-2,64.339,0
137,11.125,-29.395,-40.395,-11,22.125,0
146,22.591,-36.531,-7.5313,29,-6.4091,0
167,0.73334,-17.215,-5.2152,12,-11.267,0
171,64.921,-165.3,-29.302,136,-71.079,0
155,35.034,0.22226,7.2223,7,28.034,0
115,-58.492,-88.505,-48.505,40,-98.492,0
133,111.78,87.563,77.563,-10,121.78,0
151,61.325,4.5708,12.571,8,53.325,0
126,-5.3348,-38.626,-48.626,-10,4.6652,0
146,54.796,-44.593,-6.5926,38,16.796,0
